January,2014,Roscommon,1,,3,1,,5,8,,5,95,78,2,1,,1,,,9,,,1,"8,400",,50,,,,15,1,1,106,2,,12,4,7,1,,21,,,,82,,23,,,,,,,1,,10,17,6,,,,696,8,,,1,,,103
February,2015,Roscommon,8,5,,,2,3,30,4,,,,91,8,3,1,,3,1,,7,8,,5,93,74,2,1,,2,,,9,,,1,"8,468",,53,,,,14,1,1,109,2,,14,5,7,1,,21,,,,78,,24,,,,,,,1,
March,2015,Roscommon,10,18,7,,,,685,8,,,,,,95,7,4,,,1,3,32,4,,,,88,8,3,1,,3,1,,9,,8,,4,92,59,,1,1,4,,,7,,,1,"8,361",,63,,,,14,1,1,111,2,,14,7,7,1,
April,2015,Roscommon,19,,,,77,,20,,,,,,,1,,12,19,6,,,,709,8,,,,,,101,7,9,,,1,3,31,4,,,,84,9,3,1,,3,1,,11,,9,,3,89,50,,,1,5,,,6,,,,1,"8,153"
May,2015,Roscommon,,63,,,,14,1,1,114,2,,15,7,7,1,,19,,,,74,,20,,,,,,,1,,12,20,6,,,,724,8,,,,,,100,7,80,6,,,1,3,31,3,,,,86,9,3,1,,4,1,,11,
June,2015,Roscommon,9,,3,92,43,,,1,5,,,6,,,,2,,"7,917",,70,,,,13,1,1,115,2,,15,7,8,1,,20,,,,73,,19,,,,,,,1,,12,21,6,,,,734,8,,,,,,101,7,,,1
July,2015,Roscommon,3,31,3,,,,86,9,3,1,,4,1,,16,,9,,3,93,40,,,1,5,,,7,,,,2,,,"7,995",,76,,,,14,1,1,117,2,,14,7,8,1,,20,,,,74,,21,,,,,,,1,,14
August,2015,Roscommon,21,6,,,,746,8,,,,1,,97,6,,,1,3,31,3,,,,83,10,3,1,,4,1,,17,,9,,3,99,39,,,1,5,,,7,,,,2,,,"7,949",,,82,,,,11,3,3,349,12,6,87,13,31
September,2015,Roscommon,14,                  -  ,44,                  -  ,                  -  ,                  -  ,75,                  -  ,28,2,                  -  ,                  -  ,3,                  -  ,3,2,                  -  ,66,21,68,                  -  ,                  -  ,                  -  ,"1,406",8,                  -  ,                  -  ,1,                  -  ,                  -  ,245,7,                  -  ,                  -  ,                  -  ,2,                  -  ,19,4,3,                  -  ,102,12,5,                  -  ,                  -  ,7,5,                  -  ,79,                  -  ,44,3,12,204,70,                  -  ,6,89,7,1,                  -  ,10,1,                  -  ,                  -  ,2
October,2015,Roscommon,                  -  ,                  -  ,"8,089",                  -  ,                  -  ,351,                  -  ,                  -  ,11,3,2,349,12,6,93,13,31,14,                  -  ,44,                  -  ,                  -  ,                  -  ,72,                  -  ,28,2,                  -  ,                  -  ,3,                  -  ,3,2,                  -  ,65,23,70,                  -  ,                  -  ,                  -  ,"1,413",8,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,247,9,                  -  ,                  -  ,                  -  ,2,                  -  ,19,4,3,                  -  ,99,12,4,                  -  ,                  -  ,7,5,                  -  ,95
November,2015,Roscommon,                  -  ,41,3,11,203,65,                  -  ,5,99,10,1,                  -  ,10,1,                  -  ,                  -  ,2,                  -  ,                  -  ,"8,142",                  -  ,                  -  ,373,                  -  ,                  -  ,10,3,2,355,11,6,94,14,31,14,            -  ,44,            -  ,            -  ,            -  ,70,            -  ,28,2,            -  ,            -  ,3,            -  ,3,2,            -  ,66,23,70,            -  ,            -  ,            -  ,"1,414",7,1,            -  ,            -  ,            -  ,            -  ,244,11,            -  
December,2015,Roscommon,            -  ,            -  ,2,            -  ,21,4,3,            -  ,94,13,3,            -  ,            -  ,6,5,            -  ,104,            -  ,40,2,10,210,61,            -  ,5,103,10,1,            -  ,10,1,            -  ,            -  ,2,            -  ,            -  ,"8,125",            -  ,            -  ,380,            -  ,            -  ,11,2,2,362,10,6,97,14,32,15,                 -  ,42,                 -  ,                 -  ,                 -  ,70,                 -  ,30,2,                 -  ,                 -  ,3,                 -  ,3,2
January,2016,Roscommon,                 -  ,65,25,69,                 -  ,                 -  ,                 -  ,"1,414",8,1,                 -  ,                 -  ,                 -  ,                 -  ,237,11,                 -  ,                 -  ,                 -  ,2,                 -  ,21,4,3,                 -  ,91,12,3,                 -  ,                 -  ,6,5,                 -  ,111,                 -  ,39,2,10,212,61,                 -  ,5,107,10,1,                 -  ,12,1,                 -  ,                 -  ,2,                 -  ,                 -  ,"8,108",                 -  ,                 -  ,386,                 -  ,                 -  ,12,2,2,371,10,7,101,14
February,2016,Roscommon,35,                 -  ,                 -  ,                 -  ,                 -  ,13,                 -  ,42,                 -  ,                 -  ,                 -  ,72,                 -  ,30,2,                 -  ,                 -  ,3,                 -  ,3,2,                 -  ,66,23,69,                 -  ,                 -  ,                 -  ,"1,412",9,1,                 -  ,                 -  ,                 -  ,                 -  ,242,12,                 -  ,                 -  ,                 -  ,2,                 -  ,21,4,3,                 -  ,91,12,3,                 -  ,                 -  ,6,5,                 -  ,126,                 -  ,38,2,10,213,58,                 -  ,4,114,13,1,                 -  
March,2016,Roscommon,12,1,                 -  ,                 -  ,2,                 -  ,                 -  ,"8,140",                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,402,                 -  ,                 -  ,13,2,2,368,10,7,102,14,36,           -  ,           -  ,1,           -  ,13,           -  ,42,           -  ,           -  ,           -  ,71,           -  ,30,2,           -  ,           -  ,3,           -  ,3,2,           -  ,67,24,69,           -  ,           -  ,           -  ,"1,416",9,1,           -  ,           -  ,1,           -  ,242,13,           -  ,           -  ,           -  ,2,           -  
April,2016,Roscommon,21,4,3,           -  ,92,13,3,           -  ,           -  ,6,5,           -  ,130,           -  ,           -  ,37,2,10,212,58,           -  ,4,           -  ,116,15,1,           -  ,12,1,           -  ,           -  ,2,           -  ,           -  ,"8,173",           -  ,           -  ,           -  ,           -  ,           -  ,           -  ,406,           -  ,           -  ,14,2,2,359,9,7,101,14,38,                 -  ,                 -  ,1,                 -  ,13,                 -  ,44,                 -  ,                 -  ,                 -  ,70,                 -  ,30,2
May,2016,Roscommon,                 -  ,                 -  ,3,                 -  ,2,2,                 -  ,68,69,23,                 -  ,                 -  ,                 -  ,"1,405",12,1,                 -  ,                 -  ,1,                 -  ,242,13,                 -  ,                 -  ,                 -  ,2,20,4,                 -  ,3,                 -  ,92,14,3,                 -  ,                 -  ,6,5,                 -  ,137,                 -  ,                 -  ,37,2,9,218,57,                 -  ,4,                 -  ,121,15,1,                 -  ,11,1,                 -  ,                 -  ,2,                 -  ,                 -  ,"8,157",                 -  ,                 -  ,                 -  ,                 -  ,                 -  
June,2016,Roscommon,                 -  ,                 -  ,412,                 -  ,                 -  ,15,2,2,361,9,7,102,15,38,           -  ,           -  ,1,           -  ,13,           -  ,46,           -  ,           -  ,           -  ,68,           -  ,30,2,           -  ,           -  ,3,           -  ,2,2,           -  ,68,71,23,           -  ,           -  ,           -  ,"1,401",12,1,           -  ,           -  ,1,           -  ,249,13,           -  ,           -  ,           -  ,2,20,4,           -  ,3,           -  ,91,14,3,           -  ,           -  ,6,5,           -  
July,2016,Roscommon,140,           -  ,           -  ,35,2,8,219,56,           -  ,4,           -  ,125,17,2,           -  ,11,1,           -  ,           -  ,2,           -  ,           -  ,"8,061",           -  ,           -  ,           -  ,           -  ,1,           -  ,           -  ,425,           -  ,           -  ,17,2,2,359,11,7,101,18,36,                 -  ,                 -  ,1,                 -  ,13,                 -  ,46,                 -  ,        ,,,,,,,,,,,,,,,,
August,2016,Roscommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2016,Roscommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Roscommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Roscommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Roscommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Sligo,9,2,1,37,2,,2,3,2,4,1,4,,,107,2,,,,,,,,3,7,3,,,,728,8,,,1,,107,13,,1,5,7,26,4,,,,110,10,,,,1,2,,2,5,10,20,172,4,10,16,,,"8,082",,9
February,2014,Sligo,10,2,1,46,2,,2,3,2,4,1,5,,,97,2,,,,,,,,3,7,3,,,,727,8,,,1,,105,13,,1,4,7,26,6,,,,109,10,,,,2,2,,3,5,10,19,168,4,10,15,,,"8,532",,9
March,2014,Sligo,21,7,4,198,3,1,15,5,21,6,9,7,,,217,9,2,11,9,,1,1,,12,24,9,,,,"1,837",12,,,,1,260,43,,1,11,5,86,12,,3,,170,30,6,,2,6,5,,6,10,15,59,500,11,23,19,,1,"18,826",,29
April,2014,Sligo,23,8,4,235,4,1,15,7,23,6,9,8,,,217,9,2,11,13,,1,1,,15,26,10,,,,"1,896",13,,,,1,265,43,,1,10,9,82,13,,3,,164,30,5,,2,6,5,,6,7,15,65,472,10,21,18,,2,"19,386",,31
May,2014,Sligo,24,8,4,249,4,1,17,7,23,5,8,8,,,211,9,2,11,13,,1,1,,17,27,9,,,,"1,897",13,,            -  ,,1,258,42,,1,9,9,79,11,,3,,157,28,5,,2,7,4,,7,6,14,65,456,10,18,20,,2,"19,531",,31
June,2014,Sligo,24,8,4,269,4,2,19,8,23,5,8,8,,            -  ,211,9,2,11,13,,1,1,,19,29,10,,,,"1,876",13,,            -  ,,1,263,41,,1,8,9,78,11,,3,,158,32,5,,3,7,3,,7,6,13,64,425,,8,19,21,,2,"19,668",
July,2014,Sligo,32,24,8,4,284,4,2,18,8,25,5,6,3,,,206,8,2,11,14,,1,1,,22,31,9,,,,"1,843",13,,,,1,255,40,,1,8,7,77,10,,3,,158,33,6,,2,7,3,,6,6,12,41,378,6,15,21,,1,"19,457",
August,2014,Sligo,27,25,8,4,302,5,2,18,8,25,4,6,4,,             -  ,204,9,2,10,14,,1,1,,23,31,9,,,,"1,846",13,,             -  ,,1,261,38,,1,8,7,72,9,,3,,154,31,6,,2,6,3,,6,6,12,43,368,5,15,23,,1,"19,607",
September,2014,Sligo,30,27,8,4,332,5,7,20,8,26,13,6,47,,,201,55,3,9,14,,            -  ,1,,25,34,10,            -  ,,            -  ,"1,897",11,5,,            -  ,1,272,39,,1,7,6,73,9,,3,,158,33,10,,1,6,3,,29,5,14,380,385,6,15,25,            -  ,14,"20,001",2
October,2014,Sligo,192,29,8,4,339,4,2,23,8,26,17,4,46,,,194,54,3,10,14,,1,1,,23,37,11,,,,"1,919",11,4,,,1,276,38,,1,6,8,70,8,,2,,163,32,10,,1,5,2,,2,30,7,12,383,364,7,13,,2,26,
November,2014,Sligo,14,"19,983",2,209,,,29,8,4,354,4,2,25,8,27,17,4,46,,,,195,55,3,,11,14,,1,1,,25,36,11,,,,"1,958",11,6,,,1,279,37,,,6,8,71,7,,2,,165,30,12,,1,5,2,,10,31,7,11,389
December,2014,Sligo,347,7,13,8,1,,31,,14,"20,103",2,236,,,29,9,4,375,4,2,28,9,28,15,4,40,,,,181,,50,4,,12,14,,1,1,,27,42,12,,,,"1,970",13,6,,,,1,283,38,,,6,7,63,7,,1,,164,26,12
January,2014,Sligo,,2,5,2,,41,28,6,10,396,301,5,11,29,2,,,36,,,13,"20,307",2,272,,,,29,9,4,385,4,2,29,9,29,14,4,42,,,,184,,51,4,,13,14,,1,3,,26,42,11,,,,"2,016",13,6,,,,1,291
February,2015,Sligo,40,574,,,6,7,62,7,,1,,160,27,12,,2,5,2,,47,30,6,10,398,290,5,10,34,2,,,37,,,13,"20,079",2,290,,,,30,9,4,420,4,2,36,11,31,15,4,44,,,,176,,55,4,,17,14,,1,3,
March,2015,Sligo,26,42,12,,,,"2,041",12,6,,,,1,298,37,42,,,6,6,59,7,,1,,160,30,11,,2,4,2,,71,,30,2,8,401,232,2,8,47,5,,,39,,,14,"21,097",2,330,,,,32,9,4,451,4,1,41,13,32,15,3
April,2015,Sligo,41,,,,173,,58,4,,18,14,,1,3,,28,48,12,,,,"2,038",12,4,,,2,1,303,36,563,,,6,6,59,10,,1,,157,31,10,,2,4,2,,85,,30,2,5,399,203,2,7,59,10,,,43,,,,12,"21,243"
May,2015,Sligo,2,364,,,,32,9,4,459,4,1,40,13,32,15,3,40,,,,172,,61,4,,18,14,,1,3,,28,48,13,,,,"2,031",12,5,,,2,1,297,35,246,20,,,7,6,58,11,,1,,154,30,10,,2,4,2,,91,
June,2015,Sligo,30,2,4,394,189,2,7,68,9,,,43,,,,14,,"21,598",2,373,,,,34,10,5,474,4,2,44,13,33,16,3,42,,,,171,,61,4,,22,14,,1,3,,32,49,14,,,,"2,066",12,5,,,2,1,307,34,,,7
July,2015,Sligo,7,59,12,,1,,154,30,10,,2,4,2,,102,,32,2,4,411,184,2,7,74,11,,,46,,,,16,,,"22,022",2,391,,,,36,10,5,478,4,2,44,13,33,14,3,45,,,,172,,60,4,,22,14,,1,4,,33
August,2015,Sligo,49,16,,,,"2,063",12,4,,,2,1,316,34,,,7,7,59,11,,,,158,31,11,,2,4,2,,110,1,33,2,4,403,184,1,6,78,11,,,47,,,,18,,,"22,143",,2,402,,,,16,3,2,353,7,1,124,10,16
September,2015,Sligo,3,                  -  ,14,                  -  ,                  -  ,                  -  ,86,                  -  ,16,1,                  -  ,2,5,                  -  ,                  -  ,4,                  -  ,37,12,26,                  -  ,                  -  ,                  -  ,"1,159",12,1,1,1,2,                  -  ,157,14,                  -  ,                  -  ,                  -  ,                  -  ,1,21,                  -  ,                  -  ,                  -  ,54,4,7,                  -  ,                  -  ,3,6,                  -  ,40,                  -  ,24,                  -  ,                  -  ,112,37,5,4,24,2,                  -  ,                  -  ,10,1,                  -  ,                  -  ,13
October,2015,Sligo,                  -  ,                  -  ,"8,039",                  -  ,                  -  ,173,                  -  ,                  -  ,16,3,2,354,7,1,128,10,16,3,                  -  ,14,                  -  ,                  -  ,                  -  ,87,                  -  ,16,1,                  -  ,2,5,                  -  ,                  -  ,4,                  -  ,37,13,27,                  -  ,                  -  ,                  -  ,"1,166",12,1,1,1,2,                  -  ,162,13,                  -  ,                  -  ,                  -  ,                  -  ,1,23,                  -  ,                  -  ,                  -  ,51,4,4,                  -  ,                  -  ,3,5,                  -  ,42
November,2015,Sligo,                  -  ,25,                  -  ,                  -  ,113,35,5,3,24,3,                  -  ,                  -  ,10,1,1,                  -  ,12,                  -  ,                  -  ,"8,001",                  -  ,                  -  ,175,                  -  ,                  -  ,16,3,2,361,6,1,131,10,16,3,             -  ,17,             -  ,             -  ,             -  ,84,             -  ,16,1,             -  ,2,4,             -  ,             -  ,4,             -  ,38,14,27,             -  ,             -  ,             -  ,"1,159",12,1,1,1,2,             -  ,163,13,             -  
December,2015,Sligo,             -  ,             -  ,             -  ,1,23,             -  ,             -  ,             -  ,53,3,4,             -  ,             -  ,3,4,             -  ,45,             -  ,25,             -  ,             -  ,114,35,5,3,27,3,             -  ,             -  ,12,1,1,             -  ,12,             -  ,             -  ,"7,887",             -  ,             -  ,185,             -  ,             -  ,16,3,2,360,6,1,131,9,16,3,                 -  ,18,                 -  ,                 -  ,                 -  ,82,                 -  ,16,1,                 -  ,2,4,                 -  ,                 -  ,4
January,2016,Sligo,                 -  ,38,14,28,                 -  ,                 -  ,                 -  ,"1,151",12,1,1,1,2,                 -  ,166,14,                 -  ,                 -  ,                 -  ,                 -  ,1,23,1,                 -  ,                 -  ,54,3,4,                 -  ,                 -  ,3,5,                 -  ,50,                 -  ,24,                 -  ,                 -  ,117,33,4,3,31,3,                 -  ,                 -  ,12,1,1,                 -  ,12,                 -  ,                 -  ,"7,990",                 -  ,                 -  ,188,                 -  ,                 -  ,15,3,2,369,6,1,134,9
February,2016,Sligo,16,                 -  ,                 -  ,                 -  ,                 -  ,3,                 -  ,19,                 -  ,                 -  ,                 -  ,83,                 -  ,16,1,                 -  ,2,4,                 -  ,                 -  ,4,                 -  ,38,14,30,                 -  ,                 -  ,                 -  ,"1,172",13,1,1,1,2,                 -  ,170,16,                 -  ,                 -  ,                 -  ,                 -  ,1,23,1,                 -  ,                 -  ,53,3,3,                 -  ,                 -  ,3,5,                 -  ,52,                 -  ,23,                 -  ,                 -  ,118,32,4,3,31,3,                 -  ,                 -  
March,2016,Sligo,13,1,1,                 -  ,12,                 -  ,                 -  ,"8,102",                 -  ,2,                 -  ,                 -  ,                 -  ,                 -  ,197,                 -  ,                 -  ,16,3,2,363,6,1,132,9,16,            -  ,1,            -  ,1,6,            -  ,17,            -  ,            -  ,            -  ,82,            -  ,16,1,            -  ,2,4,            -  ,            -  ,4,            -  ,38,14,32,            -  ,            -  ,            -  ,"1,166",13,1,1,1,2,            -  ,171,16,            -  ,            -  ,            -  ,            -  ,1
April,2016,Sligo,21,1,            -  ,            -  ,53,2,3,            -  ,            -  ,2,5,            -  ,59,            -  ,            -  ,22,            -  ,            -  ,117,31,4,3,            -  ,37,3,            -  ,            -  ,13,1,1,            -  ,12,            -  ,            -  ,"8,079",            -  ,2,            -  ,            -  ,            -  ,            -  ,208,            -  ,            -  ,16,3,2,360,6,1,130,9,15,                 -  ,1,                 -  ,1,6,                 -  ,18,                 -  ,                 -  ,                 -  ,82,                 -  ,17,1
May,2016,Sligo,                 -  ,2,4,                 -  ,                 -  ,4,                 -  ,31,36,11,                 -  ,                 -  ,                 -  ,"1,154",12,1,1,1,2,                 -  ,175,17,                 -  ,                 -  ,1,                 -  ,21,1,                 -  ,                 -  ,                 -  ,49,2,3,                 -  ,                 -  ,1,5,                 -  ,60,                 -  ,                 -  ,21,                 -  ,                 -  ,118,31,4,3,                 -  ,39,4,                 -  ,                 -  ,14,1,1,                 -  ,12,                 -  ,                 -  ,"7,902",                 -  ,                 -  ,2,                 -  ,1
June,2016,Sligo,                 -  ,                 -  ,208,                 -  ,                 -  ,16,2,2,361,6,1,133,10,15,            -  ,2,1,1,6,            -  ,18,            -  ,            -  ,1,86,            -  ,15,1,            -  ,2,4,            -  ,            -  ,4,            -  ,31,34,11,            -  ,            -  ,            -  ,"1,147",12,1,1,1,2,            -  ,177,16,            -  ,            -  ,1,            -  ,23,1,            -  ,            -  ,            -  ,47,2,3,            -  ,            -  ,1,4,            -  
